"iso_a3","country","year","region","income_group","gdp_percap","life_expect","population","birth_rate","neonat_mortal"
"CRI","Costa Rica",1995,"Latin America & Caribbean","Upper middle income",6193.35339963812,76.7676097560976,3478197,22.942,8.6
"CRI","Costa Rica",1996,"Latin America & Caribbean","Upper middle income",6204.62061573476,76.9754878048781,3566605,22.306,8.5
"CRI","Costa Rica",1997,"Latin America & Caribbean","Upper middle income",6496.33860288944,77.1773658536585,3658020,21.715,8.4
"CRI","Costa Rica",1998,"Latin America & Caribbean","Upper middle income",6942.63274381504,77.373243902439,3750585,21.153,8.3
"CRI","Costa Rica",1999,"Latin America & Caribbean","Upper middle income",7447.4575579659,77.5591219512195,3841734,20.612,8.1
"CRI","Costa Rica",2000,"Latin America & Caribbean","Upper middle income",7580.73474348929,77.7344878048781,3929588,20.082,7.8
"CRI","Costa Rica",2001,"Latin America & Caribbean","Upper middle income",7673.12286461589,77.8958048780488,4013488,19.552,7.5
"CRI","Costa Rica",2002,"Latin America & Caribbean","Upper middle income",7859.66725581203,78.0440975609756,4093840,19.02,7.3
"CRI","Costa Rica",2003,"Latin America & Caribbean","Upper middle income",8371.7190089392,78.1823902439025,4171145,18.488,7
"CRI","Costa Rica",2004,"Latin America & Caribbean","Upper middle income",8809.50823311703,78.3141707317073,4246336,17.96,6.8
"CRI","Costa Rica",2005,"Latin America & Caribbean","Upper middle income",9463.74901900134,78.4460243902439,4320130,17.454,6.8
"CRI","Costa Rica",2006,"Latin America & Caribbean","Upper middle income",10436.1040079745,78.584512195122,4392493,16.988,6.8
"CRI","Costa Rica",2007,"Latin America & Caribbean","Upper middle income",11380.7577014002,78.7346585365854,4463226,16.577,6.8
"CRI","Costa Rica",2008,"Latin America & Caribbean","Upper middle income",11738.2366063871,78.9004878048781,4532711,16.229,6.7
"CRI","Costa Rica",2009,"Latin America & Caribbean","Upper middle income",11532.4237334897,79.082512195122,4601424,15.941,6.6
"CRI","Costa Rica",2010,"Latin America & Caribbean","Upper middle income",12072.5136172052,79.2797073170732,4669685,15.704,6.6
"CRI","Costa Rica",2011,"Latin America & Caribbean","Upper middle income",12693.6014897915,79.4895609756098,4737680,15.502,6.6
"CRI","Costa Rica",2012,"Latin America & Caribbean","Upper middle income",13397.9954827905,79.7050243902439,4805295,15.313,6.5
"CRI","Costa Rica",2013,"Latin America & Caribbean","Upper middle income",13871.9768161687,79.921,4872166,15.12,6.4
"CRI","Costa Rica",2014,"Latin America & Caribbean","Upper middle income",14373.8024716896,,4937755,,
"CUB","Cuba",1990,"Latin America & Caribbean","Upper middle income",8835.47587203766,74.6442926829268,10600841,16.804,7
"CUB","Cuba",1991,"Latin America & Caribbean","Upper middle income",8089.29548401925,74.7005609756098,10684831,16.342,6.4
"CUB","Cuba",1992,"Latin America & Caribbean","Upper middle income",7265.86319342205,74.8037804878049,10757891,15.836,6
"CUB","Cuba",1993,"Latin America & Caribbean","Upper middle income",6294.73513805317,74.9589268292683,10821551,15.337,5.7
"CUB","Cuba",1994,"Latin America & Caribbean","Upper middle income",6440.69714779818,75.1644634146342,10878823,14.871,5.5
"CUB","Cuba",1995,"Latin America & Caribbean","Upper middle income",6703.81597466027,75.411,10932013,14.458,5.4
"CUB","Cuba",1996,"Latin America & Caribbean","Upper middle income",7328.6089204845,75.6811463414634,10980758,14.108,5.3
"CUB","Cuba",1997,"Latin America & Caribbean","Upper middle income",7631.41192385877,75.9540243902439,11024249,13.805,5
"CUB","Cuba",1998,"Latin America & Caribbean","Upper middle income",7698.54368254587,76.2126585365854,11063917,13.534,4.6
"CUB","Cuba",1999,"Latin America & Caribbean","Upper middle income",8272.12330897158,76.451512195122,11101580,13.286,4.3
"CUB","Cuba",2000,"Latin America & Caribbean","Upper middle income",8931.22590221906,76.6689512195122,11138416,13.044,4.1
"CUB","Cuba",2001,"Latin America & Caribbean","Upper middle income",9394.20143209056,76.8718048780488,11175465,12.785,3.9
"CUB","Cuba",2002,"Latin America & Caribbean","Upper middle income",9643.04601104877,77.0719024390244,11212125,12.496,3.7
"CUB","Cuba",2003,"Latin America & Caribbean","Upper middle income",10177.5451122032,77.2776829268293,11245926,12.171,3.5
"CUB","Cuba",2004,"Latin America & Caribbean","Upper middle income",11033.9631404812,77.4901463414634,11273363,11.813,3.4
"CUB","Cuba",2005,"Latin America & Caribbean","Upper middle income",12643.7688309781,77.7069024390244,11292078,11.435,3.2
"CUB","Cuba",2006,"Latin America & Caribbean","Upper middle income",14593.0020318946,77.9250975609756,11301100,11.056,3.1
"CUB","Cuba",2007,"Latin America & Caribbean","Upper middle income",16068.5224251446,78.1374390243903,11301674,10.7,3
"CUB","Cuba",2008,"Latin America & Caribbean","Upper middle income",17066.2463691446,78.3410487804878,11296355,10.385,3
"CUB","Cuba",2009,"Latin America & Caribbean","Upper middle income",17456.6761824952,78.534,11288826,10.12,3.1
"CUB","Cuba",2010,"Latin America & Caribbean","Upper middle income",18103.217363141,78.7177804878049,11281768,9.908,3.2
"CUB","Cuba",2011,"Latin America & Caribbean","Upper middle income",19004.5117403344,78.8938292682927,11276053,9.744,3.3
"CUB","Cuba",2012,"Latin America & Caribbean","Upper middle income",19937.8505008671,79.0670243902439,11270957,9.614,3.1
"CUB","Cuba",2013,"Latin America & Caribbean","Upper middle income",20788.2791901586,79.2392682926829,11265629,9.505,2.9
"CUB","Cuba",2014,"Latin America & Caribbean","Upper middle income",,,11258597,,
"CUW","Curacao",1990,"Latin America & Caribbean","High income",,,145400,,
"CUW","Curacao",1991,"Latin America & Caribbean","High income",,,144403,,
"CUW","Curacao",1992,"Latin America & Caribbean","High income",,,143912,,
"CUW","Curacao",1993,"Latin America & Caribbean","High income",,,144299,,
"CUW","Curacao",1994,"Latin America & Caribbean","High income",,,144630,,
"CUW","Curacao",1995,"Latin America & Caribbean","High income",,,145139,,
"CUW","Curacao",1996,"Latin America & Caribbean","High income",,,146306,,
"CUW","Curacao",1997,"Latin America & Caribbean","High income",,,146956,,
"CUW","Curacao",1998,"Latin America & Caribbean","High income",,,144472,,
"CUW","Curacao",1999,"Latin America & Caribbean","High income",,,139428,,
"CUW","Curacao",2000,"Latin America & Caribbean","High income",,,133860,,
"CUW","Curacao",2001,"Latin America & Caribbean","High income",,,129047,,
"CUW","Curacao",2002,"Latin America & Caribbean","High income",,,129205,,
"CUW","Curacao",2003,"Latin America & Caribbean","High income",,,131897,,
"CUW","Curacao",2004,"Latin America & Caribbean","High income",,,134192,,
"CUW","Curacao",2005,"Latin America & Caribbean","High income",,,137658,,
"CUW","Curacao",2006,"Latin America & Caribbean","High income",,74.709756097561,141239,13.6,
"CUW","Curacao",2007,"Latin America & Caribbean","High income",,75.3634146341464,144056,13.4,
"CUW","Curacao",2008,"Latin America & Caribbean","High income",,75.309756097561,145880,13.8,
"CUW","Curacao",2009,"Latin America & Caribbean","High income",,76.1560975609756,146833,13,
"CUW","Curacao",2010,"Latin America & Caribbean","High income",,,148703,13.6,
"CUW","Curacao",2011,"Latin America & Caribbean","High income",,77.4731707317073,150831,13.1,
"CUW","Curacao",2012,"Latin America & Caribbean","High income",,,152088,13.4,
"CUW","Curacao",2013,"Latin America & Caribbean","High income",,,153821,12.7,
"CUW","Curacao",2014,"Latin America & Caribbean","High income",,,155872,,
"CYM","Cayman Islands",1990,"Latin America & Caribbean","High income",,,25009,,
"CYM","Cayman Islands",1991,"Latin America & Caribbean","High income",,,26211,,
"CYM","Cayman Islands",1992,"Latin America & Caribbean","High income",,,27402,,
"CYM","Cayman Islands",1993,"Latin America & Caribbean","High income",,,28652,,
"CYM","Cayman Islands",1994,"Latin America & Caribbean","High income",,,30055,,
"CYM","Cayman Islands",1995,"Latin America & Caribbean","High income",,,31672,,
"CYM","Cayman Islands",1996,"Latin America & Caribbean","High income",,,33535,,
"CYM","Cayman Islands",1997,"Latin America & Caribbean","High income",,,35596,,
"CYM","Cayman Islands",1998,"Latin America & Caribbean","High income",,,37742,,
"CYM","Cayman Islands",1999,"Latin America & Caribbean","High income",,,39810,,
"CYM","Cayman Islands",2000,"Latin America & Caribbean","High income",,,41685,,
"CYM","Cayman Islands",2001,"Latin America & Caribbean","High income",,,43317,,
"CYM","Cayman Islands",2002,"Latin America & Caribbean","High income",,,44742,,
"CYM","Cayman Islands",2003,"Latin America & Caribbean","High income",,,46032,,
"CYM","Cayman Islands",2004,"Latin America & Caribbean","High income",,,47299,,
"CYM","Cayman Islands",2005,"Latin America & Caribbean","High income",,,48623,,
"CYM","Cayman Islands",2006,"Latin America & Caribbean","High income",,,50026,,
"CYM","Cayman Islands",2007,"Latin America & Caribbean","High income",,,51472,13.8,
"CYM","Cayman Islands",2008,"Latin America & Caribbean","High income",,,52912,,
"CYM","Cayman Islands",2009,"Latin America & Caribbean","High income",,,54275,15.5,
"CYM","Cayman Islands",2010,"Latin America & Caribbean","High income",,,55509,15,
"CYM","Cayman Islands",2011,"Latin America & Caribbean","High income",49883.631945383,,56601,14.5,
"CYM","Cayman Islands",2012,"Latin America & Caribbean","High income",,,57570,13.4,
"CYM","Cayman Islands",2013,"Latin America & Caribbean","High income",,,58435,12.5,
"CYM","Cayman Islands",2014,"Latin America & Caribbean","High income",,,59226,,
"CYP","Cyprus",1990,"Europe & Central Asia","High income",13204.9560876374,76.5139512195122,766611,19.048,5.7
"CYP","Cyprus",1991,"Europe & Central Asia","High income",13394.172480205,76.6713902439025,783138,18.693,5.6
"CYP","Cyprus",1992,"Europe & Central Asia","High income",14593.7680701457,76.8263170731707,800660,18.255,5.4
"CYP","Cyprus",1993,"Europe & Central Asia","High income",14686.5931161341,76.9782682926829,818814,17.726,5.2
"CYP","Cyprus",1994,"Europe & Central Asia","High income",15558.9397347809,77.1277073170732,837166,17.114,5
"CYP","Cyprus",1995,"Europe & Central Asia","High income",16549.5613817042,77.2746585365854,855389,16.439,4.7
"CYP","Cyprus",1996,"Europe & Central Asia","High income",16900.7828665052,77.4190975609756,873246,15.73,4.4
"CYP","Cyprus",1997,"Europe & Central Asia","High income",17358.5928771066,77.5610243902439,890733,15.025,4.1
"CYP","Cyprus",1998,"Europe & Central Asia","High income",18349.3150157839,77.7009268292683,908040,14.36,3.9
"CYP","Cyprus",1999,"Europe & Central Asia","High income",19211.7552661235,77.8378048780488,925491,13.758,3.6
"CYP","Cyprus",2000,"Europe & Central Asia","High income",20732.1523729931,77.9716585365854,943287,13.244,3.4
"CYP","Cyprus",2001,"Europe & Central Asia","High income",22347.789743139,78.1019756097561,961481,12.828,3.1
"CYP","Cyprus",2002,"Europe & Central Asia","High income",22994.6296427864,78.2292682926829,979877,12.501,2.9
"CYP","Cyprus",2003,"Europe & Central Asia","High income",23827.478998586,78.3530487804878,998142,12.25,2.8
"CYP","Cyprus",2004,"Europe & Central Asia","High income",25602.8020671885,78.4763414634147,1015820,12.068,2.6
"CYP","Cyprus",2005,"Europe & Central Asia","High income",27331.0092493396,78.6011951219512,1032586,11.944,2.4
"CYP","Cyprus",2006,"Europe & Central Asia","High income",29724.5807603358,78.7291463414634,1048314,11.862,2.3
"CYP","Cyprus",2007,"Europe & Central Asia","High income",31770.1525994614,78.8637317073171,1063095,11.807,2.2
"CYP","Cyprus",2008,"Europe & Central Asia","High income",34825.6160071671,79.0049512195122,1077089,11.762,2.1
"CYP","Cyprus",2009,"Europe & Central Asia","High income",34098.7669426026,79.1538292682927,1090553,11.717,2
"CYP","Cyprus",2010,"Europe & Central Asia","High income",33934.3918251109,79.3098292682927,1103685,11.665,2
"CYP","Cyprus",2011,"Europe & Central Asia","High income",32983.1139065648,79.4719512195122,1116513,11.605,1.9
"CYP","Cyprus",2012,"Europe & Central Asia","High income",32553.543728461,79.6371219512195,1128994,11.542,1.8
"CYP","Cyprus",2013,"Europe & Central Asia","High income",31198.0981361248,79.8043170731708,1141166,11.482,1.8
"CYP","Cyprus",2014,"Europe & Central Asia","High income",30873.184280466,,1153058,,
"CZE","Czech Republic",1990,"Europe & Central Asia","High income",12731.2258345626,71.3839024390244,10333355,12.6,9.7
"CZE","Czech Republic",1991,"Europe & Central Asia","High income",11655.0135452749,71.8982926829268,10308578,12.5,9.2
"CZE","Czech Republic",1992,"Europe & Central Asia","High income",11848.1817077598,72.2717073170732,10319123,11.8,8.5
"CZE","Czech Republic",1993,"Europe & Central Asia","High income",12124.9721740847,72.7678048780488,10329855,11.7,7.8
"CZE","Czech Republic",1994,"Europe & Central Asia","High income",12738.6640569524,72.9726829268293,10333587,10.3,7
"CZE","Czech Republic",1995,"Europe & Central Asia","High income",13821.881487228,73.0748780487805,10327253,9.3,6.3
"CZE","Czech Republic",1996,"Europe & Central Asia","High income",14699.9276585884,73.7146341463415,10315241,8.8,5.5
"CZE","Czech Republic",1997,"Europe & Central Asia","High income",14904.0614589627,73.8248780487805,10304131,8.8,5
"CZE","Czech Republic",1998,"Europe & Central Asia","High income",14976.7184015466,74.5146341463415,10294373,8.8,4.5
"CZE","Czech Republic",1999,"Europe & Central Asia","High income",15387.3753011263,74.6682926829268,10283860,8.7,4.1
"CZE","Czech Republic",2000,"Europe & Central Asia","High income",16286.8209502626,74.9682926829268,10255063,8.9,3.8
"CZE","Czech Republic",2001,"Europe & Central Asia","High income",17646.017309915,75.1731707317073,10216605,8.9,3.6
"CZE","Czech Republic",2002,"Europe & Central Asia","High income",18318.354946634,75.2219512195122,10196916,9.1,3.5
"CZE","Czech Republic",2003,"Europe & Central Asia","High income",19607.3356955461,75.1707317073171,10193998,9.2,3.3
"CZE","Czech Republic",2004,"Europe & Central Asia","High income",20990.2819335853,75.7219512195122,10197101,9.6,3.2
"CZE","Czech Republic",2005,"Europe & Central Asia","High income",22286.457189578,75.9243902439025,10211216,10,3
"CZE","Czech Republic",2006,"Europe & Central Asia","High income",24415.8833003245,76.5243902439024,10238905,10.3,2.9
"CZE","Czech Republic",2007,"Europe & Central Asia","High income",26683.1977097244,76.7243902439025,10298828,11.1,2.7
"CZE","Czech Republic",2008,"Europe & Central Asia","High income",27111.5481990756,76.9756097560976,10384603,11.5,2.6
"CZE","Czech Republic",2009,"Europe & Central Asia","High income",27017.4542645953,77.0780487804878,10443936,11.3,2.5
"CZE","Czech Republic",2010,"Europe & Central Asia","High income",27050.957822152,77.4243902439025,10474410,11.2,2.4
"CZE","Czech Republic",2011,"Europe & Central Asia","High income",28603.4944491847,77.8731707317073,10496088,10.4,2.3
"CZE","Czech Republic",2012,"Europe & Central Asia","High income",28674.4897114726,78.0756097560976,10510785,10.3,2.2
"CZE","Czech Republic",2013,"Europe & Central Asia","High income",29017.8364426335,78.2780487804878,10514272,10.2,2.1
"CZE","Czech Republic",2014,"Europe & Central Asia","High income",30444.9498099358,,10510566,,
"DEU","Germany",1990,"Europe & Central Asia","High income",19054.6661727052,75.1773658536586,79433029,11.4,3.7
"DEU","Germany",1991,"Europe & Central Asia","High income",20544.4835334242,75.319512195122,80013896,10.4,3.5
"DEU","Germany",1992,"Europe & Central Asia","High income",21254.3903010311,75.819512195122,80624598,10,3.4
"DEU","Germany",1993,"Europe & Central Asia","High income",21411.0058436603,75.8707317073171,81156363,9.8,3.3
"DEU","Germany",1994,"Europe & Central Asia","High income",22325.8792191995,76.2707317073171,81438348,9.5,3.2
"DEU","Germany",1995,"Europe & Central Asia","High income",23110.8092650558,76.4219512195122,81678051,9.4,3.1
"DEU","Germany",1996,"Europe & Central Asia","High income",23659.9204316755,76.6731707317073,81914831,9.7,3
"DEU","Germany",1997,"Europe & Central Asia","High income",24172.3435474357,77.0731707317073,82034771,9.9,3
"DEU","Germany",1998,"Europe & Central Asia","High income",24846.9028831222,77.4756097560976,82047195,9.6,2.9
"DEU","Germany",1999,"Europe & Central Asia","High income",25759.9238118182,77.7268292682927,82100243,9.4,2.8
"DEU","Germany",2000,"Europe & Central Asia","High income",26600.1145421289,77.9268292682927,82211508,9.3,2.8
"DEU","Germany",2001,"Europe & Central Asia","High income",27679.7478800403,78.3292682926829,82349925,8.9,2.7
"DEU","Germany",2002,"Europe & Central Asia","High income",28397.1594920658,78.2292682926829,82488495,8.7,2.7
"DEU","Germany",2003,"Europe & Central Asia","High income",29319.4703528595,78.3804878048781,82534176,8.6,2.7
"DEU","Germany",2004,"Europe & Central Asia","High income",30662.0496235888,78.6804878048781,82516260,8.6,2.6
"DEU","Germany",2005,"Europe & Central Asia","High income",32141.5322066069,78.9317073170732,82469422,8.3,2.5
"DEU","Germany",2006,"Europe & Central Asia","High income",34667.6486449271,79.1317073170732,82376451,8.2,2.5
"DEU","Germany",2007,"Europe & Central Asia","High income",36735.8408847459,79.5341463414634,82266372,8.3,2.5
"DEU","Germany",2008,"Europe & Central Asia","High income",38382.9227959824,79.7365853658537,82110097,8.3,2.4
"DEU","Germany",2009,"Europe & Central Asia","High income",37070.1356271734,79.8365853658537,81902307,8.1,2.4
"DEU","Germany",2010,"Europe & Central Asia","High income",39553.2006202008,79.9878048780488,81776930,8.3,2.4
"DEU","Germany",2011,"Europe & Central Asia","High income",42079.8757469686,80.7414634146342,81797673,8.1,2.3
"DEU","Germany",2012,"Europe & Central Asia","High income",43522.4443570681,80.8926829268293,80425823,8.4,2.3
"DEU","Germany",2013,"Europe & Central Asia","High income",43887.320875197,81.0439024390244,80645605,8.5,2.2
"DEU","Germany",2014,"Europe & Central Asia","High income",45615.8111934761,,80889505,,
"DJI","Djibouti",1990,"Middle East & North Africa","Lower middle income",1971.12993080007,56.6631707317073,589924,40.41,43.6
"DJI","Djibouti",1991,"Middle East & North Africa","Lower middle income",1877.48616526155,56.8161463414634,612589,39.996,43.1
"DJI","Djibouti",1992,"Middle East & North Africa","Lower middle income",1868.73726138021,56.9295853658537,629373,39.297,42.6
"DJI","Djibouti",1993,"Middle East & North Africa","Lower middle income",1751.66263112778,57.0035853658537,641900,38.331,42.3
"DJI","Djibouti",1994,"Middle East & North Africa","Lower middle income",1742.59981892889,57.0436585365854,652793,37.136,41.9
"DJI","Djibouti",1995,"Middle East & North Africa","Lower middle income",1687.91594129878,57.0534146341464,663999,35.79,41.6
"DJI","Djibouti",1996,"Middle East & North Africa","Lower middle income",1618.9997754518,57.0384146341463,675891,34.395,41.3
"DJI","Djibouti",1997,"Middle East & North Africa","Lower middle income",1605.90148475446,57.0111951219512,687897,33.065,40.9
"DJI","Djibouti",1998,"Middle East & North Africa","Lower middle income",1597.02556372385,56.9877317073171,699922,31.893,40.4
"DJI","Djibouti",1999,"Middle East & North Africa","Lower middle income",1629.48840734262,56.9814634146342,711652,30.931,40
"DJI","Djibouti",2000,"Middle East & North Africa","Lower middle income",1647.49487803587,57.0103414634146,722887,30.21,39.5
"DJI","Djibouti",2001,"Middle East & North Africa","Lower middle income",1694.12938102541,57.088243902439,733732,29.727,38.9
"DJI","Djibouti",2002,"Middle East & North Africa","Lower middle income",1739.80297064433,57.2205609756098,744434,29.416,38.4
"DJI","Djibouti",2003,"Middle East & North Africa","Lower middle income",1805.44730413691,57.4112195121951,755085,29.213,37.7
"DJI","Djibouti",2004,"Middle East & North Africa","Lower middle income",1899.18675555716,57.6636341463415,765776,29.085,37.1
"DJI","Djibouti",2005,"Middle East & North Africa","Lower middle income",1994.27982747538,57.9812926829268,776585,28.998,36.4
"DJI","Djibouti",2006,"Middle East & North Africa","Lower middle income",2124.2362447141,58.3641707317073,787544,28.924,35.7
"DJI","Djibouti",2007,"Middle East & North Africa","Lower middle income",2260.00436246965,58.8003414634146,798690,28.844,35.1
"DJI","Djibouti",2008,"Middle East & North Africa","Lower middle income",2403.64929199918,59.2758780487805,810100,28.739,34.4
"DJI","Djibouti",2009,"Middle East & North Africa","Lower middle income",2506.58371487287,59.7773170731707,821865,28.59,33.7
"DJI","Djibouti",2010,"Middle East & North Africa","Lower middle income",2611.43531715912,60.2911951219512,834036,28.385,33.1
"DJI","Djibouti",2011,"Middle East & North Africa","Lower middle income",2767.04880123682,60.8030731707317,846646,28.124,32.4
"DJI","Djibouti",2012,"Middle East & North Africa","Lower middle income",2857.42851824381,61.3039756097561,859652,27.818,31.8
"DJI","Djibouti",2013,"Middle East & North Africa","Lower middle income",2998.67940694604,61.7869512195122,872932,27.48,31.2
"DJI","Djibouti",2014,"Middle East & North Africa","Lower middle income",3161.28572864749,,886313,,
"DMA","Dominica",1990,"Latin America & Caribbean","Upper middle income",4304.92581046024,,70928,23,11.8
"DMA","Dominica",1991,"Latin America & Caribbean","Upper middle income",4480.25771817194,,70849,,11.8
"DMA","Dominica",1992,"Latin America & Caribbean","Upper middle income",4667.702570976,73.9512195121951,70978,24,11.8
"DMA","Dominica",1993,"Latin America & Caribbean","Upper middle income",4843.59395154861,,71205,,11.8
"DMA","Dominica",1994,"Latin America & Caribbean","Upper middle income",5005.7342548868,,71372,21.6,11.8
"DMA","Dominica",1995,"Latin America & Caribbean","Upper middle income",5211.41526103251,,71367,,11.7
"DMA","Dominica",1996,"Latin America & Caribbean","Upper middle income",5463.65942065782,,71146,19.1,11.6
"DMA","Dominica",1997,"Latin America & Caribbean","Upper middle income",5671.10740477866,75.9512195121951,70756,21.5,11.5
"DMA","Dominica",1998,"Latin America & Caribbean","Upper middle income",6057.49663631831,,70295,16.2,11.3
"DMA","Dominica",1999,"Latin America & Caribbean","Upper middle income",6227.03342329233,,69902,,11.1
"DMA","Dominica",2000,"Latin America & Caribbean","Upper middle income",6413.09226944837,,69679,,10.9
"DMA","Dominica",2001,"Latin America & Caribbean","Upper middle income",6592.06976572687,,69660,,10.7
"DMA","Dominica",2002,"Latin America & Caribbean","Upper middle income",6562.16897174141,76.5975609756098,69806,15.4,10.5
"DMA","Dominica",2003,"Latin America & Caribbean","Upper middle income",7181.60360578901,,70058,,10.3
"DMA","Dominica",2004,"Latin America & Caribbean","Upper middle income",7589.98191838227,,70325,,10.1
"DMA","Dominica",2005,"Latin America & Caribbean","Upper middle income",7803.20885270663,,70542,,9.9
"DMA","Dominica",2006,"Latin America & Caribbean","Upper middle income",8418.00478908489,,70690,14.9,9.7
"DMA","Dominica",2007,"Latin America & Caribbean","Upper middle income",9151.47124812475,,70795,,9.5
"DMA","Dominica",2008,"Latin America & Caribbean","Upper middle income",10014.8812606226,,70883,,9.2
"DMA","Dominica",2009,"Latin America & Caribbean","Upper middle income",9959.64109058361,,70996,,9
"DMA","Dominica",2010,"Latin America & Caribbean","Upper middle income",10165.1108887331,,71167,13.1100088524176,8.8
"DMA","Dominica",2011,"Latin America & Caribbean","Upper middle income",10332.5256113498,,71401,,8.6
"DMA","Dominica",2012,"Latin America & Caribbean","Upper middle income",10330.7487832423,,71684,,8.3
"DMA","Dominica",2013,"Latin America & Caribbean","Upper middle income",10342.9447154902,,72003,,8.1
"DMA","Dominica",2014,"Latin America & Caribbean","Upper middle income",10698.5020994305,,72341,,
"DNK","Denmark",1990,"Europe & Central Asia","High income",18795.2976014056,74.8053658536585,5140939,12.3,4.5
"DNK","Denmark",1991,"Europe & Central Asia","High income",19622.5097511638,75.1578048780488,5154298,12.5,4.3
"DNK","Denmark",1992,"Europe & Central Asia","High income",20398.7043922059,75.1941463414634,5171370,13.1,4.2
"DNK","Denmark",1993,"Europe & Central Asia","High income",20795.9176273018,75.1168292682927,5188628,13,4
"DNK","Denmark",1994,"Europe & Central Asia","High income",22336.4305390554,75.3751219512195,5206180,13.4,3.9
"DNK","Denmark",1995,"Europe & Central Asia","High income",23379.1181058367,75.2126829268293,5233373,13.3,3.8
"DNK","Denmark",1996,"Europe & Central Asia","High income",24476.6561509781,75.5914634146342,5263074,12.9,3.6
"DNK","Denmark",1997,"Europe & Central Asia","High income",25702.1797221745,75.9451219512195,5284991,12.8,3.6
"DNK","Denmark",1998,"Europe & Central Asia","High income",26622.069642475,76.1390243902439,5304219,12.5,3.5
"DNK","Denmark",1999,"Europe & Central Asia","High income",27544.0065605429,76.3414634146341,5321799,12.4,3.5
"DNK","Denmark",2000,"Europe & Central Asia","High income",29566.1862400184,76.5926829268293,5339616,12.6,3.4
"DNK","Denmark",2001,"Europe & Central Asia","High income",30239.8737151692,76.7926829268293,5358783,12.2,3.4
"DNK","Denmark",2002,"Europe & Central Asia","High income",31597.6898560098,76.8951219512195,5375931,11.9,3.3
"DNK","Denmark",2003,"Europe & Central Asia","High income",31265.7916382586,77.1439024390244,5390574,12,3.3
"DNK","Denmark",2004,"Europe & Central Asia","High income",33152.6479238749,77.4926829268293,5404523,12,3.2
"DNK","Denmark",2005,"Europe & Central Asia","High income",34079.9597620429,77.8439024390244,5419432,11.9,3.1
"DNK","Denmark",2006,"Europe & Central Asia","High income",37189.6598813732,78.0951219512195,5437272,12,3
"DNK","Denmark",2007,"Europe & Central Asia","High income",38674.4095784538,78.1951219512195,5461438,11.7,2.9
"DNK","Denmark",2008,"Europe & Central Asia","High income",40838.1887464738,78.4463414634146,5493621,11.8,2.8
"DNK","Denmark",2009,"Europe & Central Asia","High income",39624.811163851,78.5975609756098,5523095,11.4,2.8
"DNK","Denmark",2010,"Europe & Central Asia","High income",41806.9299938892,79.1,5547683,11.4,2.7
"DNK","Denmark",2011,"Europe & Central Asia","High income",43314.0563639927,79.8,5570572,10.6,2.6
"DNK","Denmark",2012,"Europe & Central Asia","High income",43560.0603456731,80.0512195121951,5591572,10.4,2.5
"DNK","Denmark",2013,"Europe & Central Asia","High income",43782.165053723,80.3024390243903,5614932,10,2.4
"DNK","Denmark",2014,"Europe & Central Asia","High income",44862.5039799774,,5639565,,
"DOM","Dominican Republic",1990,"Latin America & Caribbean","Upper middle income",3411.39658389554,67.9504146341463,7245127,29.88,28.3
"DOM","Dominican Republic",1991,"Latin America & Caribbean","Upper middle income",3487.35072676158,68.4222195121951,7392389,29.388,27.5
"DOM","Dominican Republic",1992,"Latin America & Caribbean","Upper middle income",3864.44720813025,68.8371219512195,7540421,28.867,26.8
"DOM","Dominican Republic",1993,"Latin America & Caribbean","Upper middle income",4160.60669903131,69.1906341463415,7688196,28.317,26
"DOM","Dominican Republic",1994,"Latin America & Caribbean","Upper middle income",4265.91735747013,69.4832682926829,7834359,27.747,25.3
"DOM","Dominican Republic",1995,"Latin America & Caribbean","Upper middle income",4511.43709103448,69.720512195122,7977966,27.177,24.6
"DOM","Dominican Republic",1996,"Latin America & Caribbean","Upper middle income",4836.16370942997,69.9163414634147,8118570,26.631,24
"DOM","Dominican Republic",1997,"Latin America & Caribbean","Upper middle income",5223.91363071416,70.0917317073171,8256496,26.13,23.3
"DOM","Dominican Republic",1998,"Latin America & Caribbean","Upper middle income",5559.21229890322,70.2636585365854,8392534,25.688,22.7
"DOM","Dominican Republic",1999,"Latin America & Caribbean","Upper middle income",5927.72311607639,70.4421463414634,8527881,25.307,22.2
"DOM","Dominican Republic",2000,"Latin America & Caribbean","Upper middle income",6305.33213614908,70.6327317073171,8663421,24.982,21.6
"DOM","Dominican Republic",2001,"Latin America & Caribbean","Upper middle income",6464.31579521728,70.8374390243903,8799298,24.7,21.1
"DOM","Dominican Republic",2002,"Latin America & Caribbean","Upper middle income",6837.80816527369,71.0483170731707,8935261,24.436,20.7
"DOM","Dominican Republic",2003,"Latin America & Caribbean","Upper middle income",6852.1507631536,71.2608536585366,9071318,24.172,20.2
"DOM","Dominican Republic",2004,"Latin America & Caribbean","Upper middle income",7027.52127745528,71.4750731707317,9207389,23.895,19.8
"DOM","Dominican Republic",2005,"Latin America & Caribbean","Upper middle income",7810.18877785106,71.6914146341463,9343362,23.6,19.3
"DOM","Dominican Republic",2006,"Latin America & Caribbean","Upper middle income",8781.44785254196,71.9093414634146,9479269,23.284,18.9
"DOM","Dominican Republic",2007,"Latin America & Caribbean","Upper middle income",9641.08868226055,72.1293170731707,9615015,22.952,18.5
"DOM","Dominican Republic",2008,"Latin America & Caribbean","Upper middle income",9998.66901387497,72.3497804878049,9750195,22.612,18.1
