"CASEID","POINT_X","POINT_Y","YEAR_","LOCATION","CHPTYPE","DAYWEEK","CRASHSEV","VIOLCAT","KILLED","INJURED","WEATHER1","PEDCOL","BICCOL","MCCOL","TRUCKCOL","ETOH","TIMECAT","MONTH_","CRASHTYP","INVOLVE","PED","PRIMARYRD","SECONDRD","DISTANCE","DIRECT","INTERSECT_","PROCDATE","JURIS","DATE_","TIME_","BADGE","JURIDIST","SHIFT","POP","SPECIAL","BEATTYPE","LAPDDIV","BEATCLAS","BEATNUMB","WEATHER2","STATEHW","CALTRANC","CALTRAND","STROUTE","ROUTESUF","POSTPRE","POSTMILE","LOCATYPE","RAMP","SIDEHW","TOWAWAY","PARTIES","PCF","VIOLCODE","VIOL","VIOLSUB","HITRUN","ROADSURF","RDCOND1","RDCOND2","LIGHTING","RIGHTWAY","CHPRDTYP","NOTPRIV","STFAULT","CHPFAULT","SEVINJ","OTHERINJ","COP","PEDKILL","PEDINJ","BICKILL","BICINJ","MCKILL","MCINJURE","RAMP1","RAMP2","CITY","COUNTY","STATE","X_CHP","Y_CHP"
"3931712",-122.325827618,37.9227027893,2008,"0710","0","2","4","03",0,1,"A",,,,,,1800,9,"C","E","A","BERK AV","47TH ST",108,"W","N","2009-04-23",710,"2008-09-23",1730,"1119",,"5","5","0","0",,"0",,"-","N",,0,0,,,0,,,,"Y",2,"A","-",22350,,"N","A","H","-","A","D","0","Y","A","07",0,0,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"3931722",-122.332943176,37.9907951355,2008,"0710","0","7","4","17",0,1,"A",,,,,,2100,9,"D","C","A","RICHMOND PKY","SAN PABLO AV",0,,"Y","2009-04-29",710,"2008-09-14",1825,"1119","BAYM","5","5","0","0",,"0",,"-","N",,0,0,,,0,,,,"Y",2,"A","-",21451,"A","N","A","H","-","B","A","0","Y","-","-",0,0,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"3931840",-122.323717108,37.925453186,2008,"0710","0","6","4","09",0,3,"B",,,,,,2400,10,"D","C","A","CUTTING BL","S 49TH ST",30,"W","N","2009-05-12",710,"2008-10-04",2201,"1380",,"5","5","0","0",,"0",,"-","N",,0,0,,,0,,,,"Y",2,"A","-",21801,"A","N","A","H","-","C","A","0","Y","-","-",0,0,3,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"3933669",-122.323780897,37.929763972,2008,"0710","1","5","4","03",0,1,"A",,,,,,2100,11,"C","C","A","RT 80","MACDONALD AV",1056,"W","N","2009-07-22",9370,"2008-11-07",1855,"01847",,"2","5","0","1",,"2","082","-","Y","CC",4,80,"-","-",2.42,"H","-","E","Y",3,"A","-",22350,,"N","A","H","-","D","D","6","Y","D","22",0,0,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"3938269",-122.338223169,37.9252433777,2008,"0710","0","6","3","09",0,4,"A",,,,,,600,11,"D","C","A","CUTTING BL","CARLSON BL",0,,"Y","2009-07-10",710,"2008-11-08",326,"1380",,"5","5","0","0",,"0",,"-","N",,0,0,,,0,,,,"Y",2,"A","-",21801,"A","N","A","H","-","C","A","0","Y","-","-",0,1,3,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"3942131",-122.307895444,37.9064826965,2008,"0710","0","7","3","01",0,1,"A",,,,,"Y",2100,10,"C","E","A","SACRAMENTO AV","CARLSON BL",40,"W","N","2009-07-08",710,"2008-10-19",2042,"E117","0701","5","5","0","0",,"0","003","-","N",,0,0,,,0,,,,"Y",2,"A","-",23152,"A","M","A","H","-","C","D","0","Y","A","01",0,1,0,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"3953792",-122.316447446,37.902866292,2008,"0710","1","3","4","03",0,3,"B",,,,,,900,10,"C","C","A","RT 580","CENTRAL AV",1056,"W","N","2009-07-10",9370,"2008-10-01",835,"10663",,"1","5","0","1",,"2","058","-","Y","CC",4,580,"-","-",0.44,"H","-","E","N",3,"A","-",22350,,"N","A","H","-","A","D","1","Y","A","01",0,0,3,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"3953796",-122.313080944,37.903997487,2008,"0710","1","7","4","08",0,2,"A",,,,,,300,10,"E","J","A","RT 80","CENTRAL AV",1056,,"N","2009-06-11",9370,"2008-10-12",1,"18876",,"3","5","0","1",,"2","082","-","Y","CC",4,80,"-","-",0.45,"H","-","W","Y",1,"A","-",22107,,"N","A","H","-","D","D","6","Y","A","01",0,0,2,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"3953800",-122.327182931,37.95075152,2008,"0710","1","2","4","07",0,1,"A",,,,,,1200,10,"C","C","A","RT 80","MCBRYDE AV",528,"E","N","2009-08-26",9370,"2008-10-07",908,"16584",,"1","5","0","1",,"2","082","-","Y","CC",4,80,"-","-",3.9,"H","-","W","Y",5,"A","-",21658,"A","N","A","H","-","A","D","6","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"3956612",-122.318280094,37.921509631,2008,"0710","1","3","1","01",1,0,"A",,,,,"Y",1200,11,"E","I","A","RT 80","CUTTING BL",1350,"W","N","2009-08-03",9370,"2008-11-12",1116,"16584",,"1","5","0","1",,"2","082","-","Y","CC",4,80,"-","-",1.78,"H","-","W","Y",1,"A","-",23152,"A","N","A","H","-","A","D","6","Y","A","08",0,0,0,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"3972158",-122.313525061,37.904676572,2008,"0710","1","3","3","03",0,2,"A",,,,,,2100,10,"C","C","A","RT 80","SACRAMENTO ST",300,"E","N","2009-07-08",9370,"2008-10-22",1830,"18424",,"2","5","0","1",,"2","082","-","Y","CC",4,80,"-","-",0.56,"H","-","W","Y",2,"A","-",22350,,"N","A","H","-","B","D","6","Y","A","07",0,1,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"3972649",-122.323989057,37.941462723,2008,"0710","1","5","4","03",0,1,"B",,,,,,1800,10,"C","C","A","RT 80","SOLANO AV",300,"W","N","2009-06-09",9370,"2008-10-31",1500,"18875",,"2","5","0","1",,"2","082","C","Y","CC",4,80,"-","-",3.35,"H","-","E","Y",2,"A","-",22350,,"N","B","H","-","A","D","6","Y","A","07",0,0,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"3972693",-122.312671787,37.898511346,2008,"0710","1","7","4","03",0,2,"A",,,,,"Y",1800,10,"C","C","A","RT 580","CENTRAL AV",528,"E","N","2009-07-10",9370,"2008-10-12",1535,"18316",,"2","5","0","1",,"2","058","-","Y","CC",4,580,"-","-",0.14,"H","-","W","Y",2,"A","-",22350,,"N","A","H","-","A","D","0","Y","A","01",0,0,2,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"3972725",-122.31324244,37.904244427,2008,"0710","1","5","4","03",0,1,"A",,,"Y",,,1200,11,"C","C","A","RT 80","SACRAMENTO ST",30,"W","N","2009-08-05",9370,"2008-11-07",910,"01857",,"1","5","0","1",,"2","082","-","Y","CC",4,80,"-","-",0.49,"H","-","W","Y",3,"A","-",22350,,"N","A","H","-","A","D","6","Y","C","02",0,0,1,0,0,0,0,0,1,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"3972925",-122.312243162,37.903285006,2008,"0710","1","3","4","07",0,1,"B",,,,"Y",,1800,12,"B","C","A","RT 80","CENTRAL AV",528,"E","N","2009-08-21",9370,"2008-12-03",1540,"18086",,"2","5","0","1",,"2","082","-","Y","CC",4,80,"-","-",0.35,"H","-","E","N",2,"A","-",21658,"A","N","A","H","-","A","D","6","Y","-","-",0,0,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"3972957",-122.314403727,37.906296353,2008,"0710","1","3","4","03",0,1,"B",,,,"Y",,600,11,"C","C","A","RT 80","CARLSON BL",1584,"W","N","2009-06-22",9370,"2008-11-19",540,"19194",,"3","5","0","1",,"2","082","-","Y","CC",4,80,"-","-",0.7,"H","-","E","Y",2,"A","-",22350,,"N","A","H","-","C","D","6","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"3980893",-122.345483171,37.9354667664,2008,"0710","0","4","4","04",0,1,"A",,,,,,2100,10,"C","C","A","MACDONALD AV","25TH ST",0,,"Y","2009-07-08",710,"2008-10-30",1909,"1459",,"5","5","0","0",,"0","007","-","N",,0,0,,,0,,,,"Y",2,"A","-",21703,,"N","B","H","-","C","D","0","Y","-","-",0,0,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"3980901",0,0,2008,"0710","0","3","3","21",0,1,"A","Y",,,,,2100,10,"G","B","F","HIDDEN SPRINGS CT","ROCK RD",528,"N","N","2009-07-08",710,"2008-10-29",1846,"1119",,"5","5","0","0",,"0","009","-","N",,0,0,,,0,,,,"N",2,"A","-",22106,,"N","A","H","-","C","D","0","Y","A","01",0,1,0,0,1,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"3980905",-122.333153174,37.9783744812,2008,"0710","0","3","3","12",0,2,"A",,,,,,1800,10,"D","C","A","ROBERT H MILLER","HILLTOP DR",0,,"Y","2009-07-08",710,"2008-10-29",1549,"1119",,"5","5","0","0",,"0","008","-","N",,0,0,,,0,,,,"Y",3,"A","-",21453,"A","N","A","H","-","A","A","0","Y","A","01",0,1,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"3980913",-122.318060498,37.9013137817,2008,"0710","0","2","3","03",0,2,"A",,,,,,1500,10,"C","C","A","CENTRAL AV","RYDIN RD",33,"E","N","2009-07-08",710,"2008-10-28",1256,"1242",,"5","5","0","0",,"0",,"-","N",,0,0,,,0,,,,"Y",2,"A","-",22350,,"N","A","H","-","A","A","0","Y","A","01",0,1,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"3980917",-121.710533381,37.9956703186,2008,"0710","0","3","3","-",0,1,"A","Y",,,,,300,10,"G","B","D","4TH ST","4TH ST 400",0,,"-","2009-07-08",710,"2008-10-22",13,"1323",,"5","5","0","0",,"0","006","-","N",,0,0,,,0,,,,"N",2,"-","-",0,,"F","A","H","-","C","D","0","Y","-","-",0,1,0,0,1,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"3981118",-122.310473163,37.9093132019,2008,"0710","0","5","4","03",0,1,"B",,,,,,2100,10,"C","C","A","CARLSON BL","PLUMAS AV",0,,"Y","2009-05-05",710,"2008-10-31",2039,"1281",,"5","5","0","0",,"0",,"-","N",,0,0,,,0,,,,"Y",3,"A","-",22350,,"N","B","H","-","C","D","0","Y","J","48",0,0,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"3981424",-122.318063832,37.9012718201,2008,"0710","0","3","3","05",0,1,"A",,"Y",,,,1800,10,"H","G","A","CENTRAL AV","RYDIN RD",48,"W","N","2009-05-20",710,"2008-10-22",1729,"1281",,"5","5","0","0",,"0",,"-","N",,0,0,,,0,,,,"N",2,"A","-",21650,"1","N","A","H","-","A","D","0","Y","L","04",0,1,0,0,0,0,1,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"3981432",-122.325293169,37.9429740906,2008,"0710","0","1","3","12",0,4,"A",,,,,"Y",1800,10,"D","C","A","SOLANO AV","VENTURA AV",0,,"Y","2009-05-20",710,"2008-10-27",1722,"1119",,"5","5","0","0",,"0","007","-","N",,0,0,,,0,,,,"Y",2,"A","-",22450,"A","N","A","H","-","B","A","0","Y","A","01",0,4,0,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"3981436",-122.361853174,37.9392051697,2008,"0710","0","4","4","09",0,1,"A",,,,,,1200,10,"D","C","A","8TH ST","HAWTHORNE AV",0,,"Y","2009-05-16",710,"2008-10-23",900,"1242",,"5","5","0","0",,"0",,"-","N",,0,0,,,0,,,,"N",2,"A","-",21801,"A","F","A","H","-","A","A","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"3981442",0,0,2008,"0710","0","1","4","09",0,1,"B",,,,,,900,10,"B","C","A","2221 CUTTING BL","SOUTH 23RD ST",102,"W","N","2009-08-13",710,"2008-10-27",705,"1282","SOUT","5","5","0","0",,"0","002","-","N",,0,0,,,0,,,,"N",2,"A","-",21804,"B","N","A","H","-","-","D","0","Y","-","-",0,0,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"3981445",-122.331923169,37.9362945557,2008,"0710","0","4","4","09",0,1,"A",,,,,,900,10,"D","C","A","BARRETT AV","39TH ST",0,,"Y","2009-07-08",710,"2008-10-16",739,"1242",,"5","5","0","0",,"0",,"-","N",,0,0,,,0,,,,"Y",2,"A","-",21801,"A","N","A","H","-","A","D","0","Y","A","08",0,0,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"3981453",-122.347663171,37.9307937622,2008,"0710","0","6","4","04",0,2,"A",,,,,,1500,10,"C","-","A","23RD ST","OHIO AV",0,"N","N","2009-07-08",710,"2008-10-11",1445,"1485",,"5","5","0","0",,"0","006","-","N",,0,0,,,0,,,,"N",2,"A","-",21703,,"N","A","H","-","A","-","0","Y","-","-",0,0,2,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"3981457",-122.317173173,37.9868736267,2008,"0710","0","7","4","-",0,1,"A",,,,,,2100,10,"D","C","A","BLUME DR","RICHMOND PKY",0,,"Y","2009-07-08",710,"2008-10-12",1933,"1378",,"5","5","0","0",,"0","008","-","N",,0,0,,,0,,,,"Y",2,"-","-",0,,"N","A","H","-","C","A","0","Y","-","-",0,0,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"3981479",-122.335463176,37.9859542847,2008,"0710","0","6","3","12",0,2,"B",,,,,,2400,11,"D","C","A","HILLTOP DR","SAN PABLO AV",0,,"Y","2009-07-07",710,"2008-11-08",2249,"1445",,"5","5","0","0",,"0",,"-","N",,0,0,,,0,,,,"Y",3,"A","-",21453,"A","F","B","H","-","C","A","0","Y","-","-",0,1,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"3981487",0,0,2008,"0710","0","6","4","12",0,2,"B",,,,,,1200,11,"D","C","A","RICHMOND PKY","HILLTOP DR",0,,"Y","2009-07-07",710,"2008-11-08",1015,"0267",,"5","5","0","0",,"0","008","-","N",,0,0,,,0,,,,"Y",2,"A","-",21453,"A","N","A","H","-","A","A","0","Y","-","-",0,0,2,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"3981517",-122.347702035,37.9267921448,2008,"0710","0","7","4","03",0,3,"A",,,,,,300,10,"A","C","A","SOUTH 23RD ST","VIRGINIA AV",57,"N","N","2009-07-08",710,"2008-10-19",155,"1472","SOUT","5","5","0","0",,"0","002","-","N",,0,0,,,0,,,,"Y",2,"A","-",22350,,"N","A","H","-","C","A","0","Y","-","-",0,0,3,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"3984316",-122.345863171,37.9308662415,2008,"0710","0","6","1","03",1,0,"A","Y",,,,,2100,12,"G","B","E","CARLSON BL","OHIO AV",0,,"Y","2009-07-14",710,"2008-12-27",1801,"1324","CENT","5","5","0","0",,"0","003","-","N",,0,0,,,0,,,,"N",2,"A","-",22350,,"N","A","H","-","C","D","0","Y","-","-",0,0,0,1,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"3984317",-122.345863171,37.9308662415,2008,"0710","0","6","2","05",0,1,"A",,"Y",,,,2100,12,"C","G","A","CARLSON BL","OHIO AV",0,,"Y","2009-01-26",710,"2008-12-27",1800,"1324","CENT","5","5","0","0",,"0","003","-","N",,0,0,,,0,,,,"N",2,"A","-",21202,"A","N","A","G","-","C","D","0","Y","L","04",1,0,0,0,0,0,1,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"3984397",-122.344889777,37.9180526733,2008,"0710","0","6","1","22",1,0,"B",,,,,,900,10,"E","I","A","MARINA BAY PKWY","PIERSON AV",267,"N","N","2009-04-03",710,"2008-10-04",755,,,"5","5","0","0",,"0",,"-","N",,0,0,,,0,,,,"Y",1,"B","-",0,,"N","B","H","-","B","D","0","Y","J","48",0,0,0,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"3984826",-122.309421685,37.898029404,2008,"0710","1","2","4","03",0,2,"B",,,,"Y",,1500,12,"C","C","A","RT 80","CENTRAL AV",1056,"W","N","2009-08-21",9370,"2008-12-23",1436,"19066",,"2","5","0","1",,"2","082","-","Y","CC",4,80,"-","-",0.02,"H","-","W","Y",4,"A","-",22350,,"N","A","H","-","A","D","6","Y","F","26",0,0,2,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"4011739",-122.318644101,37.90584124,2008,"0710","1","1","4","08",0,1,"A",,,,,,1200,11,"E","I","A","RT 580","BAYVIEW AV",2640,"E","N","2009-07-20",9370,"2008-11-24",1105,"18092",,"1","5","0","1",,"2","058","-","Y","CC",4,580,"-","-",0.71,"H","-","W","Y",1,"A","-",22107,,"N","A","B","-","A","D","1","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"4014927",-122.320043889,37.971735004,2008,"0710","1","6","1","11",2,0,"A","Y",,,,,600,11,"G","B","E","RT 80","EL PORTAL DR",1499,"E","N","2009-07-13",9370,"2008-11-22",347,"18898",,"3","5","0","1",,"2","083","-","Y","CC",4,80,"-","-",5.56,"H","-","W","Y",3,"A","-",21954,"A","N","A","H","-","C","D","6","Y","-","-",0,0,0,2,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"4024820",-122.320031338,37.971770146,2008,"0710","1","6","4","03",0,1,"A",,,,,,600,11,"D","C","A","RT 80","EL PORTAL DR",1510,"E","N","2009-07-16",9370,"2008-11-22",345,"18898",,"3","5","0","1",,"2","083","-","Y","CC",4,80,"-","-",5.57,"H","-","W","Y",2,"A","-",22350,,"N","A","H","-","C","D","6","Y","D","22",0,0,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"4029048",-122.312305972,37.902852279,2008,"0710","1","6","4","03",0,2,"A",,,,,,1500,11,"C","C","A","RT 80","CENTRAL AV",528,"E","N","2009-07-01",9370,"2008-11-22",1205,"18753",,"1","5","0","1",,"2","082","-","Y","CC",4,80,"-","-",0.35,"H","-","W","N",2,"A","-",22350,,"N","A","H","-","A","D","6","Y","A","01",0,0,2,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"4029607",-122.363303438,37.9742279053,2008,"0710","0","2","3","05",0,1,"A",,,,,,1800,10,"E","I","A","RICHMOND PKWY","GOODRICK AV",575,"N","N","2009-06-02",710,"2008-10-28",1741,"1281",,"5","5","0","0",,"0",,"-","N",,0,0,,,0,,,,"N",1,"A","-",21650,,"N","A","H","-","A","D","0","Y","-","-",0,1,0,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"4029611",-122.340973172,37.9436454773,2008,"0710","0","2","3","05",0,3,"A",,,,,,2100,10,"D","C","A","GARVIN AV","28TH ST",0,,"Y","2009-06-03",710,"2008-10-28",1956,"1281",,"5","5","0","0",,"0",,"-","N",,0,0,,,0,,,,"Y",7,"A","-",21650,,"F","A","H","-","C","A","0","Y","A","01",0,1,2,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"4029615",-122.341143418,37.9391746521,2008,"0710","0","4","2","10",0,1,"A","Y",,,,,1200,10,"G","B","D","ROOSEVELT AV","28TH ST",3,"W","N","2009-06-03",710,"2008-10-02",1146,"1324","NORT","5","5","0","0",,"0","007","-","N",,0,0,,,0,,,,"Y",2,"A","-",21950,"A","N","A","H","-","A","D","0","Y","A","01",1,0,0,0,1,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"4030096",-122.33821,37.92524,2009,"0710","0","5","3","05",0,1,"A",,"Y",,"Y",,1800,1,"B","G","A","CARLSON BLVD","CUTTING BL",0,,"Y","2009-09-15",710,"2009-01-09",1518,"1324",,"5","5","0","0",,"0","003","-","N",,0,0,,,0,,,,"N",2,"A","-",21202,"A","N","A","H","-","A","A","0","Y","L","04",0,1,0,0,0,0,1,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"4032420",-122.309999235,37.899324543,2008,"0710","1","1","4","03",0,1,"B",,,,,,900,12,"C","D","A","RT 80","CENTRAL AV",264,"W","N","2009-09-03",9370,"2008-12-08",810,"01066",,"1","5","0","1",,"2","082","-","Y","CC",4,80,"-","-",0.17,"H","-","W","N",3,"A","-",22350,,"N","A","H","-","A","D","6","Y","A","07",0,0,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"4041842",-122.34958,37.93687,2009,"0710","0","3","3","12",0,1,"A",,,,,,1200,1,"D","C","A","NEVIN AV","21ST ST",0,,"Y","2009-08-29",710,"2009-01-14",1150,"348",,"5","5","0","0",,"0",,"-","N",,0,0,,,0,,,,"Y",2,"A","-",22450,"A","F","A","H","-","A","A","0","Y","-","-",0,1,0,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"4041845",-122.35742,37.94596,2009,"0710","0","4","3","12",0,1,"B",,"Y",,,,900,1,"D","G","A","13TH ST","LINCOLN AV",0,,"Y","2009-08-29",710,"2009-01-08",630,"1242",,"5","5","0","0",,"0",,"-","N",,0,0,,,0,,,,"N",2,"A","-",21453,"A","F","A","H","-","A","A","0","Y","A","01",0,1,0,0,0,0,1,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"4041853",0,0,2009,"0710","0","4","4","05",0,1,"B",,,,,,900,1,"E","I","A","REGATTA BL","MEEKER AV",170,"S","N","2009-08-29",710,"2009-01-01",856,"1242",,"5","5","0","0",,"0",,"-","N",,0,0,,,0,,,,"Y",1,"A","-",21650,,"N","A","H","-","A","D","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"4043095",-122.32315495,37.910997887,2009,"0710","1","5","4","03",0,2,"C",,,,,,900,2,"-","C","A","RT 580","BAYVIEW AV",10,"W","N","2009-12-17",9370,"2009-02-06",845,"19156",,"1","5","0","1",,"2","058","-","Y","CC",4,580,"-","-",1.2,"H","-","E","Y",2,"A","-",22350,,"N","B","H","-","A","D","1","Y","A","01",0,0,2,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",-122.324,37.91197
"4043103",-122.324602332,37.940055446,2009,"0710","1","5","4","04",0,1,"B",,,,,,1800,2,"C","C","A","RT 80","SAN PABLO AV",950,"E","N","2009-12-28",9370,"2009-02-06",1500,"19079",,"2","5","0","1",,"2","082","-","Y","CC",4,80,"-","-",3.17,"H","-","E","N",2,"A","-",21703,,"N","B","H","-","A","D","6","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",-122.32469,37.93995
"4054988",-122.323131738,37.928296978,2008,"0710","1","6","2","08",0,4,"A","Y",,,,,600,10,"C","E","E","RT 80","CUTTING BL",591,"E","N","2009-06-09",9370,"2008-10-18",330,"18896",,"3","5","0","1",,"2","082","-","Y","CC",4,80,"-","-",2.19,"H","-","W","Y",4,"A","-",22107,,"N","A","H","-","C","D","6","Y","A","01",1,2,1,0,1,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"4055930",-122.323674044,37.929109478,2008,"0710","1","5","4","03",0,1,"A",,,,,,1200,11,"C","C","A","RT 80","CUTTING BL",1056,"E","N","2009-07-02",9370,"2008-11-21",910,"18753",,"1","5","0","1",,"2","082","-","Y","CC",4,80,"-","-",2.28,"H","-","W","N",3,"A","-",22350,,"N","A","H","-","A","D","6","Y","A","08",0,0,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"4055961",-122.315149121,37.985473118,2008,"0710","1","5","4","03",0,1,"A",,,,,,1800,11,"C","C","A","RT 80","RICHMOND PKWY",528,"W","N","2009-07-06",9370,"2008-11-21",1715,"18316",,"2","5","0","1",,"2","083","-","Y","CC",4,80,"-","-",6.64,"H","-","E","Y",2,"A","-",22350,,"N","A","H","-","C","D","6","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"4055990",-122.316539998,37.90943143,2008,"0710","1","5","3","07",0,1,"A",,,"Y",,,1800,11,"B","C","A","RT 80","CARLSON BL",528,"W","N","2009-07-02",9370,"2008-11-14",1542,"18316",,"2","5","0","1",,"2","082","-","Y","CC",4,80,"-","-",0.9,"H","-","E","Y",2,"A","-",21658,"A","N","A","H","-","A","D","6","Y","A","01",0,1,0,0,0,0,0,0,1,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"4056806",-122.348572724,37.921728294,2008,"0710","1","4","4","03",0,1,"C",,,,,,300,12,"E","I","A","RT 580","S 23RD ST",470,"W","N","2009-09-01",9370,"2008-12-25",248,"18499",,"3","5","0","1",,"2","058","-","Y","CC",4,580,"-","R",2.98,"H","-","E","Y",1,"A","-",22350,,"N","B","H","-","C","D","1","Y","D","22",0,0,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"4056825",-122.312305972,37.902852279,2008,"0710","1","2","4","03",0,2,"B",,,,,,1800,12,"C","C","A","RT 80","CENTRAL AV",520,"E","N","2009-09-03",9370,"2008-12-23",1715,"19059",,"2","5","0","1",,"2","082","-","Y","CC",4,80,"-","-",0.35,"H","-","W","Y",3,"A","-",22350,,"N","A","H","-","D","D","6","Y","A","01",0,0,2,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"4056869",-122.388421634,37.92991209,2008,"0710","1","4","4","03",0,1,"A",,,,,,900,12,"C","C","A","RT 580","CASTRO ST",792,"W","N","2009-09-01",9370,"2008-12-18",745,"19051",,"1","5","0","1",,"2","058","-","Y","CC",4,580,"-","R",5.32,"H","-","W","Y",2,"A","-",22350,,"N","A","H","-","A","D","1","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"4056930",-122.34751537,37.9434814453,2008,"0710","0","3","4","06",0,2,"B",,,,,,1500,12,"B","C","A","23RD ST","GARVIN AV",52,"S","N","2009-07-14",710,"2008-12-24",1441,"1242",,"5","5","0","0",,"0",,"C","N",,0,0,,,0,,,,"N",2,"A","-",21750,,"N","B","H","-","A","D","0","Y","D","22",0,0,2,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"4056946",-122.318683164,37.9116439819,2008,"0710","0","4","4","09",0,2,"A",,,,,,2400,12,"A","C","A","CARLSON BL","IMPERIAL AV",0,,"Y","2009-07-14",710,"2008-12-25",2109,"1281",,"5","5","0","0",,"0",,"-","N",,0,0,,,0,,,,"Y",3,"A","-",21801,"A","N","A","H","-","C","A","0","Y","A","01",0,0,2,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
